date,year,neumonias_men5,hospitalizados_men5,defunciones_men5,neumonias_60mas,hospitalizados_60mas,defunciones_60mas,HR,CFR,HR_roll,CFR_roll
2006-05-22,2006,1637,516,11,61,20,4,0.32786885245901637,0.06557377049180328,0.2866739747300838,0.11861635371528574
2006-05-29,2006,1413,456,11,76,20,4,0.2631578947368421,0.05263157894736842,0.3195687115721891,0.1173828010837068
2006-06-05,2006,1493,440,11,96,38,7,0.3958333333333333,0.07291666666666667,0.33258954490552245,0.11087238441704013
2006-06-12,2006,1464,464,13,69,20,6,0.2898550724637681,0.08695652173913043,0.3271547622968268,0.09049194963443144
2006-06-19,2006,1488,488,16,83,25,7,0.30120481927710846,0.08433734939759036,0.3213271038369001,0.08472977048304328
2006-06-26,2006,1308,410,12,73,15,5,0.2054794520547945,0.0684931506849315,0.2928453686770828,0.08079141431865972
2006-07-03,2006,1254,408,16,69,20,8,0.2898550724637681,0.11594202898550725,0.28547260157226306,0.0749353307325458
2006-07-10,2006,1228,351,9,78,23,5,0.2948717948717949,0.0641025641025641,0.2960157864575532,0.07636920387694525
2006-07-17,2006,1065,328,12,65,15,6,0.23076923076923078,0.09230769230769231,0.28387833374633004,0.07971094410393138
2006-07-24,2006,1054,335,11,69,21,3,0.30434782608695654,0.043478260869565216,0.28902707516509435,0.07856677934420597
2006-07-31,2006,1137,318,10,87,25,7,0.28735632183908044,0.08045977011494253,0.27546744872831275,0.07950966727524046
2006-08-07,2006,1054,318,8,83,15,3,0.18072289156626506,0.03614457831325301,0.2618259261161249,0.07315817434700578
2006-08-14,2006,965,276,13,67,25,3,0.373134328358209,0.04477611940298507,0.2708171147512624,0.06821302059768013
2006-08-21,2006,900,283,10,87,23,4,0.26436781609195403,0.04597701149425287,0.27817816025590736,0.0653985031988453
2006-08-28,2006,819,260,3,55,21,6,0.38181818181818183,0.10909090909090909,0.2896735489252091,0.06454211321202052
2006-09-04,2006,808,274,12,75,37,3,0.49333333333333335,0.04,0.3144812412329014,0.06152929269920001
2006-09-11,2006,918,252,8,67,28,6,0.417910447761194,0.08955223880597014,0.33787389335689677,0.06118486101148474
2006-09-18,2006,798,252,6,96,27,5,0.28125,0.052083333333333336,0.3349866650960272,0.06226049506945576
2006-09-25,2006,772,237,5,77,34,5,0.44155844155844154,0.06493506493506493,0.3542619300609473,0.06031990692197106
2006-10-02,2006,776,238,10,60,26,5,0.43333333333333335,0.08333333333333333,0.38583823528183087,0.06621850129948109
2006-10-09,2006,887,265,4,67,15,3,0.22388059701492538,0.04477611940298507,0.3671815188639204,0.06621850129948109
2006-10-16,2006,876,252,10,70,30,4,0.42857142857142855,0.05714285714285714,0.3877069704238547,0.06761423200555663
2006-10-23,2006,814,233,6,68,25,2,0.36764705882352944,0.029411764705882353,0.3859355800495232,0.05765433895742829
2006-10-30,2006,872,227,4,81,23,3,0.2839506172839506,0.037037037037037035,0.3597627405433504,0.05728396858705792
2006-11-06,2006,869,231,5,70,19,4,0.2714285714285714,0.05714285714285714,0.34145250600177257,0.05323279587916879
2006-11-13,2006,844,251,9,66,25,5,0.3787878787878788,0.07575757575757576,0.35364474085025743,0.0561920761821991
2006-11-20,2006,783,241,13,75,16,1,0.21333333333333335,0.013333333333333334,0.3251166023221188,0.04974185973198264
2006-11-27,2006,854,266,12,70,25,3,0.35714285714285715,0.04285714285714286,0.3155927927983093,0.044682335922458835
2006-12-04,2006,780,240,6,62,24,1,0.3870967741935484,0.016129032258064516,0.3359948149456372,0.04110145002934377
2006-12-11,2006,773,218,3,64,23,3,0.359375,0.046875,0.3273452613742086,0.03981796788648662
2006-12-18,2006,703,198,4,83,23,1,0.27710843373493976,0.012048192771084338,0.31602793323813494,0.037647521394636875
2006-12-25,2006,616,187,7,47,18,5,0.3829787234042553,0.10638297872340426,0.32840644650317297,0.046315764105432776
2007-01-01,2007,721,237,8,77,25,1,0.3246753246753247,0.012987012987012988,0.33506229065901716,0.04079628358595226
2007-01-08,2007,786,225,8,78,24,5,0.3076923076923077,0.0641025641025641,0.32617534427207073,0.0393394071290758
2007-01-15,2007,707,220,6,77,27,5,0.35064935064935066,0.06493506493506493,0.343339846436573,0.04578962357929225
2007-01-22,2007,652,193,11,70,28,7,0.4,0.1,0.34869698929371584,0.05293248072214939
2007-01-29,2007,634,209,7,73,26,5,0.3561643835616438,0.0684931506849315,0.34483044046472777,0.05947799552550777
2007-02-05,2007,650,201,5,71,26,5,0.36619718309859156,0.07042253521126761,0.3456832133520517,0.06242143742691622
2007-02-12,2007,710,193,6,69,18,1,0.2608695652173913,0.014492753623188406,0.34365335478735815,0.06272700753342922
2007-02-19,2007,659,219,9,77,30,1,0.38961038961038963,0.012987012987012988,0.34448231306312493,0.05105251181638031
2007-02-26,2007,628,208,6,90,40,4,0.4444444444444444,0.044444444444444446,0.3594534530342649,0.054984690748559245
2007-03-05,2007,672,246,7,96,49,8,0.5104166666666666,0.08333333333333333,0.3847939979060598,0.057388536902405404
2007-03-12,2007,688,237,6,74,35,8,0.47297297297297297,0.10810810810810811,0.40008445069651255,0.0627851672990358
2007-03-19,2007,745,263,14,156,37,10,0.23717948717948717,0.0641025641025641,0.3797318865939484,0.058297987811856314
2007-03-26,2007,842,294,5,88,39,7,0.4431818181818182,0.07954545454545454,0.39060906592147027,0.05967952579442169
2007-04-02,2007,924,288,6,77,23,5,0.2987012987012987,0.06493506493506493,0.3821720803718086,0.05899359200989635
2007-04-09,2007,1031,332,9,85,33,6,0.38823529411764707,0.07058823529411765,0.3980927964843406,0.06600552721876252
2007-04-16,2007,988,343,3,90,38,9,0.4222222222222222,0.1,0.40216927556081966,0.07688215059538589
2007-04-23,2007,1001,341,6,68,30,3,0.4411764705882353,0.04411764705882353,0.4017607788287935,0.07684130092218328
2007-04-30,2007,1077,401,9,74,36,13,0.4864864864864865,0.17567567567567569,0.398769506306271,0.08838409371497608
2007-05-07,2007,1236,425,11,74,30,13,0.40540540540540543,0.17567567567567569,0.3903235603603251,0.09683003966092202
2007-05-14,2007,1197,398,14,64,19,0,0.296875,0.0,0.3977854994628892,0.0888172191481015
2007-05-21,2007,1309,427,10,94,30,6,0.3191489361702128,0.06382978723404255,0.3822813892114385,0.086852760734175
